,obj,marina,anieke
11227,ZF6558-Globigerinita-humilis_obj00017_plane000.jpg,change,correct
11229,ZF6559-Globigerinita-humilis_obj00001_plane000.jpg,change,correct
11231,ZF6559-Globigerinita-humilis_obj00003_plane000.jpg,change,correct
11233,ZF6559-Globigerinita-humilis_obj00005_plane000.jpg,change,correct
11234,ZF6559-Globigerinita-humilis_obj00006_plane000.jpg,change,correct
11235,ZF6559-Globigerinita-humilis_obj00007_plane000.jpg,change,correct
11236,ZF6559-Globigerinita-humilis_obj00008_plane000.jpg,change,correct
11245,ZF6560-Globigerinita-humilis_obj00002_plane000.jpg,change,correct
11247,ZF6560-Globigerinita-humilis_obj00004_plane000.jpg,change,correct
11249,ZF6561-Globigerinita-humilis_obj00001_plane000.jpg,change,correct
11250,ZF6561-Globigerinita-humilis_obj00002_plane000.jpg,change,correct
11253,ZF6561-Globigerinita-humilis_obj00005_plane000.jpg,change,correct
11261,ZF6561-Globigerinita-humilis_obj00013_plane000.jpg,change,correct
11264,ZF6561-Globigerinita-humilis_obj00016_plane000.jpg,change,correct
11270,ZF6561-Globigerinita-humilis_obj00022_plane000.jpg,change,correct
11271,ZF6562-Globigerinita-humilis_obj00001_plane000.jpg,change,correct
11274,ZF6563-Globigerinita-humilis_obj00002_plane000.jpg,change,correct
11275,ZF6563-Globigerinita-humilis_obj00003_plane000.jpg,change,correct
11288,ZF6565-Globigerinita-iota_obj00002_plane000.jpg,change,correct
11289,ZF6565-Globigerinita-iota_obj00003_plane000.jpg,change,correct
11290,ZF6565-Globigerinita-iota_obj00004_plane000.jpg,change,correct
11292,ZF6565-Globigerinita-iota_obj00006_plane000.jpg,change,correct
11293,ZF6565-Globigerinita-iota_obj00007_plane000.jpg,change,correct
11294,ZF6565-Globigerinita-iota_obj00008_plane000.jpg,change,correct
11295,ZF6566-Globigerinita-iota_obj00001_plane000.jpg,change,correct
11296,ZF6566-Globigerinita-iota_obj00002_plane000.jpg,change,correct
11297,ZF6567-Globigerinita-iota_obj00001_plane000.jpg,change,correct
11298,ZF6567-Globigerinita-iota_obj00002_plane000.jpg,change,correct
11299,ZF6567-Globigerinita-iota_obj00003_plane000.jpg,change,correct
11301,ZF6567-Globigerinita-iota_obj00005_plane000.jpg,change,correct
11302,ZF6567-Globigerinita-iota_obj00006_plane000.jpg,change,correct
11305,ZF6568-Globigerinita-iota_obj00001_plane000.jpg,change,correct
11308,ZF6568-Globigerinita-iota_obj00004_plane000.jpg,change,correct
11310,ZF6568-Globigerinita-iota_obj00006_plane000.jpg,remove,correct
11315,ZF6570-Globigerinita-iota_obj00001_plane000.jpg,remove,correct
11316,ZF6570-Globigerinita-iota_obj00002_plane000.jpg,remove,correct
11317,ZF6570-Globigerinita-iota_obj00003_plane000.jpg,remove,correct
11332,ZF6572-Orbulina-universa_obj00006_plane000.jpg,remove,correct
11347,ZF6576-Orbulina-universa_obj00002_plane000.jpg,remove,correct
11349,ZF6576-Orbulina-universa_obj00004_plane000.jpg,remove,correct
11357,ZF6577-2-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
11359,ZF6577-2-Globorotalia-crassaformis_obj00001_plane000.jpg,change,correct
11360,ZF6577-2-Globorotalia-crassaformis_obj00002_plane000.jpg,remove,correct
11365,ZF6579-Orbulina-universa_obj00002_plane000.jpg,remove,change
11386,ZF6581-Orbulina-universa_obj00007_plane000.jpg,change,correct
11395,ZF6584-Orbulina-universa_obj00001_plane000.jpg,change,correct
11396,ZF6584-Orbulina-universa_obj00002_plane000.jpg,change,correct
11399,ZF6584-Orbulina-universa_obj00005_plane000.jpg,remove,correct
11403,ZF6585-Orbulina-universa_obj00004_plane000.jpg,remove,correct
11406,ZF6586-Orbulina-universa_obj00001_plane000.jpg,remove,correct
11413,ZF6586-Orbulina-universa_obj00008_plane000.jpg,change,correct
11418,ZF6588-Orbulina-universa_obj00001_plane000.jpg,change,correct
11431,ZF6590-1-Globigerinella-siphonifera-aequilateralis_obj00006_plane000.jpg,change,correct
11433,ZF6590-1-Globigerinella-siphonifera-aequilateralis_obj00008_plane000.jpg,change,correct
11435,ZF6590-1-Globigerinella-siphonifera-aequilateralis_obj00010_plane000.jpg,change,correct
11470,ZF6594-Orbulina-universa_obj00001_plane000.jpg,remove,correct
11484,ZF6596-Orbulina-universa_obj00001_plane000.jpg,remove,correct
11487,ZF6596-Orbulina-universa_obj00004_plane000.jpg,remove,correct
11505,ZF6598-Orbulina-universa_obj00006_plane000.jpg,remove,correct
11512,ZF6599-Orbulina-universa_obj00005_plane000.jpg,change,correct
11521,ZF6601-Orbulina-universa_obj00001_plane000.jpg,change,correct
11526,ZF6602-Orbulina-universa_obj00002_plane000.jpg,change,correct
11527,ZF6602-Orbulina-universa_obj00003_plane000.jpg,change,correct
11529,ZF6604-Pulleniatina-obliquiloculata_obj00001_plane000.jpg,remove,correct
11530,ZF6604-Pulleniatina-obliquiloculata_obj00002_plane000.jpg,remove,change
11531,ZF6604-Pulleniatina-obliquiloculata_obj00003_plane000.jpg,remove,change
11558,ZF6609-Pulleniatina-obliquiloculata_obj00001_plane000.jpg,change,correct
11561,ZF6609-Pulleniatina-obliquiloculata_obj00004_plane000.jpg,remove,correct
11564,ZF6609-Pulleniatina-obliquiloculata_obj00007_plane000.jpg,correct,change
11570,ZF6610-Pulleniatina-obliquiloculata_obj00005_plane000.jpg,remove,correct
11571,ZF6610-Pulleniatina-obliquiloculata_obj00006_plane000.jpg,remove,correct
11573,ZF6610-Pulleniatina-obliquiloculata_obj00008_plane000.jpg,remove,correct
11574,ZF6610-Pulleniatina-obliquiloculata_obj00009_plane000.jpg,remove,correct
11576,ZF6610-Pulleniatina-obliquiloculata_obj00011_plane000.jpg,change,correct
11584,ZF6612-Pulleniatina-obliquiloculata_obj00004_plane000.jpg,change,correct
11585,ZF6612-Pulleniatina-obliquiloculata_obj00005_plane000.jpg,change,correct
11586,ZF6612-Pulleniatina-obliquiloculata_obj00006_plane000.jpg,remove,correct
11588,ZF6612-Pulleniatina-obliquiloculata_obj00008_plane000.jpg,remove,correct
11595,ZF6614-Pulleniatina-obliquiloculata_obj00001_plane000.jpg,remove,correct
11606,ZF6615-Pulleniatina-obliquiloculata_obj00003_plane000.jpg,remove,correct
11611,ZF6615-Pulleniatina-obliquiloculata_obj00008_plane000.jpg,change,correct
11623,ZF6616-Pulleniatina-obliquiloculata_obj00010_plane000.jpg,remove,correct
11629,ZF6617-Pulleniatina-obliquiloculata_obj00005_plane000.jpg,remove,correct
11631,ZF6617-Pulleniatina-obliquiloculata_obj00007_plane000.jpg,remove,correct
11652,ZF6619-Pulleniatina-obliquiloculata_obj00008_plane000.jpg,change,correct
11653,ZF6619-Pulleniatina-obliquiloculata_obj00009_plane000.jpg,change,correct
11680,ZF6622-Pulleniatina-obliquiloculata_obj00006_plane000.jpg,remove,correct
11702,ZF6623-Pulleniatina-obliquiloculata_obj00010_plane000.jpg,correct,change
11705,ZF6623-Pulleniatina-obliquiloculata_obj00013_plane000.jpg,change,correct
11706,ZF6624-Pulleniatina-obliquiloculata_obj00001_plane000.jpg,change,correct
11710,ZF6625-Pulleniatina-obliquiloculata_obj00002_plane000.jpg,remove,correct
11713,ZF6625-Pulleniatina-obliquiloculata_obj00005_plane000.jpg,remove,correct
11741,ZF6627-Pulleniatina-obliquiloculata_obj00010_plane000.jpg,remove,correct
11749,ZF6628-Pulleniatina-obliquiloculata_obj00007_plane000.jpg,change,correct
11756,ZF6628-Pulleniatina-obliquiloculata_obj00014_plane000.jpg,change,correct
11772,ZF6629-Pulleniatina-obliquiloculata_obj00012_plane000.jpg,remove,correct
11774,ZF6629-Pulleniatina-obliquiloculata_obj00014_plane000.jpg,remove,correct
11786,ZF6630-Pulleniatina-obliquiloculata_obj00012_plane000.jpg,change,correct
11787,ZF6630-Pulleniatina-obliquiloculata_obj00013_plane000.jpg,remove,correct
11788,ZF6630-Pulleniatina-obliquiloculata_obj00014_plane000.jpg,correct,change
11797,ZF6631-Pulleniatina-obliquiloculata_obj00005_plane000.jpg,remove,correct
11802,ZF6631-Pulleniatina-obliquiloculata_obj00010_plane000.jpg,remove,correct
11810,ZF6632-Pulleniatina-obliquiloculata_obj00001_plane000.jpg,remove,change
11811,ZF6632-Pulleniatina-obliquiloculata_obj00002_plane000.jpg,remove,change
11828,ZF6633-Pulleniatina-obliquiloculata_obj00009_plane000.jpg,remove,correct
11858,ZF6634-Pulleniatina-obliquiloculata_obj00016_plane000.jpg,remove,correct
11882,ZF6636-Pulleniatina-obliquiloculata_obj00018_plane000.jpg,remove,correct
11884,ZF6636-Pulleniatina-obliquiloculata_obj00020_plane000.jpg,remove,correct
11928,ZF6639-Pulleniatina-obliquiloculata_obj00009_plane000.jpg,change,correct
11933,ZF6640-Pulleniatina-obliquiloculata_obj00005_plane000.jpg,change,correct
11935,ZF6640-Pulleniatina-obliquiloculata_obj00007_plane000.jpg,change,correct
11944,ZF6642-Pulleniatina-obliquiloculata_obj00002_plane000.jpg,remove,correct
11953,ZF6643-Pulleniatina-obliquiloculata_obj00003_plane000.jpg,change,correct
11958,ZF6643-Pulleniatina-obliquiloculata_obj00008_plane000.jpg,remove,correct
11966,ZF6643-Pulleniatina-obliquiloculata_obj00016_plane000.jpg,remove,correct
11968,ZF6644-Pulleniatina-obliquiloculata_obj00001_plane000.jpg,correct,change
11971,ZF6644-Pulleniatina-obliquiloculata_obj00004_plane000.jpg,change,correct
11974,ZF6644-Pulleniatina-obliquiloculata_obj00007_plane000.jpg,remove,correct
11977,ZF6645-Pulleniatina-obliquiloculata_obj00002_plane000.jpg,change,remove
11978,ZF6645-Pulleniatina-obliquiloculata_obj00003_plane000.jpg,change,remove
11999,ZF6648-Pulleniatina-obliquiloculata_obj00003_plane000.jpg,change,correct
12002,ZF6649-Pulleniatina-obliquiloculata_obj00002_plane000.jpg,change,correct
12003,ZF6649-Pulleniatina-obliquiloculata_obj00003_plane000.jpg,change,correct
12004,ZF6649-Pulleniatina-obliquiloculata_obj00004_plane000.jpg,change,correct
12006,ZF6649-Pulleniatina-obliquiloculata_obj00006_plane000.jpg,change,correct
12007,ZF6649-Pulleniatina-obliquiloculata_obj00007_plane000.jpg,change,correct
12008,ZF6649-Pulleniatina-obliquiloculata_obj00008_plane000.jpg,remove,correct
12011,ZF6649-Pulleniatina-obliquiloculata_obj00011_plane000.jpg,change,correct
12012,ZF6649-Pulleniatina-obliquiloculata_obj00012_plane000.jpg,remove,correct
12024,ZF6651-Pulleniatina-obliquiloculata_obj00003_plane000.jpg,change,correct
12029,ZF6652-Pulleniatina-obliquiloculata_obj00005_plane000.jpg,change,correct
12030,ZF6652-Pulleniatina-obliquiloculata_obj00006_plane000.jpg,change,correct
12032,ZF6652-Pulleniatina-obliquiloculata_obj00008_plane000.jpg,change,correct
12033,ZF6653-Pulleniatina-obliquiloculata_obj00001_plane000.jpg,change,correct
12034,ZF6654-Globigerinella-aequilateralis-siphonifera_obj00001_plane000.jpg,change,correct
12035,ZF6654-Globigerinella-aequilateralis-siphonifera_obj00002_plane000.jpg,change,correct
12051,ZF6657-Globigerinella-aequilateralis-siphonifera_obj00003_plane000.jpg,remove,correct
12079,ZF6659-Globigerinella-aequilateralis-siphonifera_obj00007_plane000.jpg,remove,correct
12097,ZF6661-Globigerinella-aequilateralis-siphonifera_obj00008_plane000.jpg,remove,correct
12113,ZF6663-Globigerinella-aequilateralis-siphonifera_obj00001_plane000.jpg,change,correct
12116,ZF6663-Globigerinella-aequilateralis-siphonifera_obj00004_plane000.jpg,remove,correct
12121,ZF6664-Globigerinella-aequilateralis-siphonifera_obj00004_plane000.jpg,change,correct
12163,ZF6668-Globigerinella-aequilateralis-siphonifera_obj00006_plane000.jpg,remove,correct
12169,ZF6668-Globigerinella-aequilateralis-siphonifera_obj00012_plane000.jpg,correct,change
12172,ZF6669-Globigerinella-aequilateralis-siphonifera_obj00003_plane000.jpg,remove,correct
12174,ZF6669-Globigerinella-aequilateralis-siphonifera_obj00005_plane000.jpg,change,correct
12176,ZF6669-Globigerinella-aequilateralis-siphonifera_obj00007_plane000.jpg,change,correct
12213,ZF6673-Globigerinella-aequilateralis-siphonifera_obj00005_plane000.jpg,remove,change
12214,ZF6673-Globigerinella-aequilateralis-siphonifera_obj00006_plane000.jpg,remove,correct
12219,ZF6674-Globigerinella-aequilateralis-siphonifera_obj00001_plane000.jpg,remove,correct
12232,ZF6675-Globigerinella-aequilateralis-siphonifera_obj00003_plane000.jpg,change,correct
12250,ZF6677-Globigerinella-aequilateralis-siphonifera_obj00007_plane000.jpg,change,correct
12255,ZF6678-Globigerinella-aequilateralis-siphonifera_obj00004_plane000.jpg,remove,correct
12268,ZF6679-Globigerinella-aequilateralis-siphonifera_obj00010_plane000.jpg,change,correct
12276,ZF6680-Globigerinella-aequilateralis-siphonifera_obj00008_plane000.jpg,change,correct
12281,ZF6681-Globigerinella-aequilateralis-siphonifera_obj00001_plane000.jpg,remove,correct
12285,ZF6681-Globigerinella-aequilateralis-siphonifera_obj00005_plane000.jpg,change,correct
12293,ZF6682-Globigerinella-aequilateralis-siphonifera_obj00006_plane000.jpg,change,correct
12309,ZF6683-Globigerinella-aequilateralis-siphonifera_obj00014_plane000.jpg,change,correct
12324,ZF6684-Globigerinella-aequilateralis-siphonifera_obj00007_plane000.jpg,change,correct
12333,ZF6685-Globigerinella-aequilateralis-siphonifera_obj00008_plane000.jpg,change,correct
12338,ZF6685-Globigerinella-aequilateralis-siphonifera_obj00013_plane000.jpg,correct,change
12357,ZF6687-Globigerinella-aequilateralis-siphonifera_obj00006_plane000.jpg,remove,correct
12364,ZF6688-Globigerinella-aequilateralis-siphonifera_obj00002_plane000.jpg,change,correct
12411,ZF6690-Globigerinella-aequilateralis-siphonifera_obj00014_plane000.jpg,change,correct
12412,ZF6690-Globigerinella-aequilateralis-siphonifera_obj00015_plane000.jpg,change,correct
12414,ZF6691-Globigerinella-aequilateralis-siphonifera_obj00002_plane000.jpg,remove,change
12417,ZF6691-Globigerinella-aequilateralis-siphonifera_obj00005_plane000.jpg,correct,change
12423,ZF6692-Globigerinella-aequilateralis-siphonifera_obj00001_plane000.jpg,correct,change
12425,ZF6692-Globigerinella-aequilateralis-siphonifera_obj00003_plane000.jpg,remove,correct
12428,ZF6692-Globigerinella-aequilateralis-siphonifera_obj00006_plane000.jpg,remove,correct
12431,ZF6692-Globigerinella-aequilateralis-siphonifera_obj00009_plane000.jpg,remove,correct
12434,ZF6692-Globigerinella-aequilateralis-siphonifera_obj00012_plane000.jpg,remove,correct
12437,ZF6692-Globigerinella-aequilateralis-siphonifera_obj00015_plane000.jpg,change,correct
12439,ZF6692-Globigerinella-aequilateralis-siphonifera_obj00017_plane000.jpg,remove,change
12440,ZF6692-Globigerinella-aequilateralis-siphonifera_obj00018_plane000.jpg,correct,change
12444,ZF6693-Globigerinella-aequilateralis-siphonifera_obj00002_plane000.jpg,remove,correct
12446,ZF6693-Globigerinella-aequilateralis-siphonifera_obj00004_plane000.jpg,remove,correct
12448,ZF6693-Globigerinella-aequilateralis-siphonifera_obj00006_plane000.jpg,change,correct
12450,ZF6693-Globigerinella-aequilateralis-siphonifera_obj00008_plane000.jpg,change,correct
12452,ZF6693-Globigerinella-aequilateralis-siphonifera_obj00010_plane000.jpg,remove,correct
12456,ZF6693-Globigerinella-aequilateralis-siphonifera_obj00014_plane000.jpg,change,correct
12464,ZF6693-Globigerinella-aequilateralis-siphonifera_obj00022_plane000.jpg,remove,correct
12465,ZF6693-Globigerinella-aequilateralis-siphonifera_obj00023_plane000.jpg,change,remove
12477,ZF6694-Globigerinella-aequilateralis-siphonifera_obj00012_plane000.jpg,remove,correct
12478,ZF6694-Globigerinella-aequilateralis-siphonifera_obj00013_plane000.jpg,remove,correct
12480,ZF6694-Globigerinella-aequilateralis-siphonifera_obj00015_plane000.jpg,remove,correct
12484,ZF6694-Globigerinella-aequilateralis-siphonifera_obj00019_plane000.jpg,remove,correct
12492,ZF6695-Globigerinella-aequilateralis-siphonifera_obj00004_plane000.jpg,remove,correct
12493,ZF6695-Globigerinella-aequilateralis-siphonifera_obj00005_plane000.jpg,remove,correct
12494,ZF6695-Globigerinella-aequilateralis-siphonifera_obj00006_plane000.jpg,remove,correct
12498,ZF6695-Globigerinella-aequilateralis-siphonifera_obj00010_plane000.jpg,correct,change
12504,ZF6695-Globigerinella-aequilateralis-siphonifera_obj00016_plane000.jpg,change,correct
12506,ZF6695-Globigerinella-aequilateralis-siphonifera_obj00018_plane000.jpg,change,correct
12509,ZF6696-Globigerinella-aequilateralis-siphonifera_obj00002_plane000.jpg,change,correct
12515,ZF6696-Globigerinella-aequilateralis-siphonifera_obj00008_plane000.jpg,remove,change
12521,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00002_plane000.jpg,remove,correct
12522,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00003_plane000.jpg,change,correct
12523,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00004_plane000.jpg,correct,change
12525,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00006_plane000.jpg,remove,correct
12526,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00007_plane000.jpg,change,correct
12527,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00008_plane000.jpg,change,correct
12528,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00009_plane000.jpg,remove,correct
12529,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00010_plane000.jpg,remove,change
12530,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00011_plane000.jpg,remove,correct
12531,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00012_plane000.jpg,change,correct
12533,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00014_plane000.jpg,remove,correct
12534,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00015_plane000.jpg,remove,correct
12539,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00020_plane000.jpg,remove,correct
12540,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00021_plane000.jpg,change,correct
12541,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00022_plane000.jpg,remove,change
12544,ZF6697-Globigerinella-aequilateralis-siphonifera_obj00025_plane000.jpg,remove,correct
12547,ZF6698-Globigerinella-aequilateralis-siphonifera_obj00001_plane000.jpg,remove,correct
12548,ZF6698-Globigerinella-aequilateralis-siphonifera_obj00002_plane000.jpg,change,correct
12551,ZF6698-Globigerinella-aequilateralis-siphonifera_obj00005_plane000.jpg,remove,correct
12559,ZF6698-Globigerinella-aequilateralis-siphonifera_obj00013_plane000.jpg,correct,change
12580,ZF6700-Globigerinella-aequilateralis-siphonifera_obj00003_plane000.jpg,remove,correct
12581,ZF6700-Globigerinella-aequilateralis-siphonifera_obj00004_plane000.jpg,remove,change
12585,ZF6700-Globigerinella-aequilateralis-siphonifera_obj00008_plane000.jpg,remove,change
12588,ZF6700-Globigerinella-aequilateralis-siphonifera_obj00011_plane000.jpg,correct,change
12589,ZF6700-Globigerinella-aequilateralis-siphonifera_obj00012_plane000.jpg,remove,change
12606,ZF6701-Globigerinella-aequilateralis-siphonifera_obj00010_plane000.jpg,remove,correct
12607,ZF6701-Globigerinella-aequilateralis-siphonifera_obj00011_plane000.jpg,change,correct
12608,ZF6701-Globigerinella-aequilateralis-siphonifera_obj00012_plane000.jpg,change,correct
12615,ZF6702-Globigerinella-aequilateralis-siphonifera_obj00005_plane000.jpg,remove,correct
12620,ZF6702-Globigerinella-aequilateralis-siphonifera_obj00010_plane000.jpg,remove,correct
12621,ZF6702-Globigerinella-aequilateralis-siphonifera_obj00011_plane000.jpg,remove,correct
12632,ZF6703-Globigerinella-adamsi_obj00001_plane000.jpg,remove,correct
12633,ZF6704-Globigerinella-adamsi_obj00001_plane000.jpg,change,correct
12634,ZF6705-Globigerinella-adamsi_obj00001_plane000.jpg,remove,correct
12637,ZF6708-Globigerinella-adamsi_obj00001_plane000.jpg,change,correct
